Created as New Dataset,Sample 006 By Laboratory Date Friday, November 21 2025
cm-1,A
1214.00,1.0819
1213.00,1.0828
1212.00,1.0834
1211.00,1.0838
1210.00,1.0843
1209.00,1.0852
1208.00,1.0867
1207.00,1.0888
1206.00,1.0914
1205.00,1.0944
1204.00,1.0977
1203.00,1.1013
1202.00,1.1047
1201.00,1.1074
1200.00,1.1091
1199.00,1.1099
1198.00,1.1102
1197.00,1.1100
1196.00,1.1093
1195.00,1.1082
1194.00,1.1071
1193.00,1.1057
1192.00,1.1040
1191.00,1.1017
1190.00,1.0992
1189.00,1.0965
1188.00,1.0938
1187.00,1.0908
1186.00,1.0874
1185.00,1.0838
1184.00,1.0807
1183.00,1.0788
1182.00,1.0785
1181.00,1.0792
1180.00,1.0803
1179.00,1.0812
1178.00,1.0822
1177.00,1.0837
1176.00,1.0860
1175.00,1.0887
1174.00,1.0915
1173.00,1.0939
1172.00,1.0957
1171.00,1.0968
1170.00,1.0971
1169.00,1.0964
1168.00,1.0952
1167.00,1.0941
1166.00,1.0936
1165.00,1.0935
1164.00,1.0933
1163.00,1.0926
1162.00,1.0911
1161.00,1.0887
1160.00,1.0858
1159.00,1.0828
1158.00,1.0799
1157.00,1.0776
1156.00,1.0755
1155.00,1.0736
1154.00,1.0717
1153.00,1.0697
1152.00,1.0678
1151.00,1.0661
1150.00,1.0644
1149.00,1.0629
1148.00,1.0617
1147.00,1.0610
1146.00,1.0606
1145.00,1.0599
1144.00,1.0589
1143.00,1.0577
1142.00,1.0567
1141.00,1.0563
1140.00,1.0567
1139.00,1.0577
1138.00,1.0589
1137.00,1.0601
1136.00,1.0614
1135.00,1.0627
1134.00,1.0636
1133.00,1.0634
1132.00,1.0619
1131.00,1.0593
1130.00,1.0561
1129.00,1.0526
1128.00,1.0493
1127.00,1.0468
1126.00,1.0451
1125.00,1.0440
1124.00,1.0432
1123.00,1.0429
1122.00,1.0428
1121.00,1.0428
1120.00,1.0427
1119.00,1.0426
1118.00,1.0429
1117.00,1.0441
1116.00,1.0460
1115.00,1.0481
1114.00,1.0494
1113.00,1.0491
1112.00,1.0477
1111.00,1.0457
1110.00,1.0438
1109.00,1.0421
1108.00,1.0408
1107.00,1.0401
1106.00,1.0399
1105.00,1.0399
1104.00,1.0400
1103.00,1.0404
1102.00,1.0412
1101.00,1.0423
1100.00,1.0434
1099.00,1.0445
1098.00,1.0454
1097.00,1.0464
1096.00,1.0473
1095.00,1.0478
1094.00,1.0476
1093.00,1.0464
1092.00,1.0449
1091.00,1.0437
1090.00,1.0429
1089.00,1.0422
1088.00,1.0415
1087.00,1.0410
1086.00,1.0408
1085.00,1.0405
1084.00,1.0404
1083.00,1.0408
1082.00,1.0420
1081.00,1.0436
1080.00,1.0448
1079.00,1.0453
1078.00,1.0453
1077.00,1.0453
1076.00,1.0452
1075.00,1.0449
1074.00,1.0439
1073.00,1.0421
1072.00,1.0395
1071.00,1.0365
1070.00,1.0336
1069.00,1.0307
1068.00,1.0283
1067.00,1.0262
1066.00,1.0245
1065.00,1.0232
1064.00,1.0223
1063.00,1.0218
1062.00,1.0215
1061.00,1.0205
1060.00,1.0190
1059.00,1.0176
1058.00,1.0167
1057.00,1.0163
1056.00,1.0158
1055.00,1.0152
1054.00,1.0150
1053.00,1.0154
1052.00,1.0162
1051.00,1.0169
1050.00,1.0177
1049.00,1.0182
1048.00,1.0185
1047.00,1.0183
1046.00,1.0178
1045.00,1.0171
1044.00,1.0162
1043.00,1.0154
1042.00,1.0149
1041.00,1.0149
1040.00,1.0150
1039.00,1.0150
1038.00,1.0145
1037.00,1.0138
1036.00,1.0133
1035.00,1.0133
1034.00,1.0140
1033.00,1.0153
1032.00,1.0174
1031.00,1.0202
1030.00,1.0236
1029.00,1.0269
1028.00,1.0293
1027.00,1.0300
1026.00,1.0290
1025.00,1.0265
1024.00,1.0233
1023.00,1.0199
1022.00,1.0168
1021.00,1.0142
1020.00,1.0124
1019.00,1.0116
1018.00,1.0117
1017.00,1.0119
1016.00,1.0113
1015.00,1.0099
1014.00,1.0083
1013.00,1.0074
1012.00,1.0081
1011.00,1.0100
1010.00,1.0119
1009.00,1.0126
1008.00,1.0113
1007.00,1.0089
1006.00,1.0062
1005.00,1.0041
1004.00,1.0031
1003.00,1.0030
1002.00,1.0034
1001.00,1.0038
1000.00,1.0038
999.00,1.0039
998.00,1.0042
997.00,1.0049
996.00,1.0059
995.00,1.0068
994.00,1.0074
993.00,1.0073
992.00,1.0066
991.00,1.0058
990.00,1.0058
989.00,1.0066
988.00,1.0080
987.00,1.0097
986.00,1.0116
985.00,1.0137
984.00,1.0162
983.00,1.0190
982.00,1.0224
981.00,1.0263
980.00,1.0304
979.00,1.0342
978.00,1.0377
977.00,1.0413
976.00,1.0453
975.00,1.0496
974.00,1.0538
973.00,1.0578
972.00,1.0615
971.00,1.0651
970.00,1.0686
969.00,1.0714
968.00,1.0729
967.00,1.0732
966.00,1.0725
965.00,1.0715
964.00,1.0701
963.00,1.0683
962.00,1.0660
961.00,1.0632
960.00,1.0601
959.00,1.0565
958.00,1.0523
957.00,1.0474
956.00,1.0420
955.00,1.0366
954.00,1.0312
953.00,1.0256
952.00,1.0196
951.00,1.0139
950.00,1.0091
949.00,1.0054
948.00,1.0027
947.00,1.0009
946.00,0.9995
945.00,0.9985
944.00,0.9975
943.00,0.9969
942.00,0.9968
941.00,0.9972
940.00,0.9979
939.00,0.9984
938.00,0.9985
937.00,0.9982
936.00,0.9977
935.00,0.9970
934.00,0.9963
933.00,0.9957
932.00,0.9954
931.00,0.9955
930.00,0.9958
929.00,0.9961
928.00,0.9963
927.00,0.9967
926.00,0.9978
925.00,0.9996
924.00,1.0016
923.00,1.0035
922.00,1.0052
921.00,1.0067
920.00,1.0079
919.00,1.0080
918.00,1.0065
917.00,1.0038
916.00,1.0009
915.00,0.9986
914.00,0.9969
913.00,0.9955
912.00,0.9942
911.00,0.9931
910.00,0.9923
909.00,0.9915
908.00,0.9904
907.00,0.9891
906.00,0.9879
905.00,0.9870
904.00,0.9866
903.00,0.9865
902.00,0.9862
901.00,0.9856
900.00,0.9853
899.00,0.9857
898.00,0.9865
897.00,0.9870
896.00,0.9867
895.00,0.9861
894.00,0.9860
893.00,0.9865
892.00,0.9873
891.00,0.9880
890.00,0.9885
889.00,0.9886
888.00,0.9881
887.00,0.9873
886.00,0.9864
885.00,0.9855
884.00,0.9844
883.00,0.9832
882.00,0.9821
881.00,0.9814
880.00,0.9811
879.00,0.9810
878.00,0.9806
877.00,0.9802
876.00,0.9802
875.00,0.9810
874.00,0.9823
873.00,0.9833
872.00,0.9837
871.00,0.9836
870.00,0.9834
869.00,0.9833
868.00,0.9834
867.00,0.9841
866.00,0.9851
865.00,0.9862
864.00,0.9872
863.00,0.9879
862.00,0.9883
861.00,0.9878
860.00,0.9864
859.00,0.9840
858.00,0.9811
857.00,0.9782
856.00,0.9755
855.00,0.9735
854.00,0.9721
853.00,0.9711
852.00,0.9707
851.00,0.9708
850.00,0.9712
849.00,0.9720
848.00,0.9729
847.00,0.9738
846.00,0.9743
845.00,0.9740
844.00,0.9731
843.00,0.9727
842.00,0.9740
841.00,0.9772
840.00,0.9817
839.00,0.9869
838.00,0.9923
837.00,0.9967
836.00,0.9990
835.00,0.9986
834.00,0.9961
833.00,0.9920
832.00,0.9871
831.00,0.9817
830.00,0.9767
829.00,0.9727
828.00,0.9700
827.00,0.9686
826.00,0.9685
825.00,0.9698
824.00,0.9720
823.00,0.9745
822.00,0.9767
821.00,0.9785
820.00,0.9800
819.00,0.9812
818.00,0.9820
817.00,0.9819
816.00,0.9809
815.00,0.9795
814.00,0.9781
813.00,0.9770
812.00,0.9762
811.00,0.9754
810.00,0.9746
809.00,0.9736
808.00,0.9723
807.00,0.9707
806.00,0.9689
805.00,0.9672
804.00,0.9658
803.00,0.9647
802.00,0.9639
801.00,0.9634
800.00,0.9634
799.00,0.9637
798.00,0.9636
797.00,0.9624
796.00,0.9606
795.00,0.9591
794.00,0.9588
793.00,0.9598
792.00,0.9618
791.00,0.9642
790.00,0.9669
789.00,0.9695
788.00,0.9713
787.00,0.9722
786.00,0.9725
785.00,0.9730
784.00,0.9743
783.00,0.9761
782.00,0.9779
781.00,0.9789
780.00,0.9792
779.00,0.9794
778.00,0.9800
777.00,0.9811
776.00,0.9827
775.00,0.9841
774.00,0.9851
773.00,0.9853
772.00,0.9847
771.00,0.9839
770.00,0.9834
769.00,0.9835
768.00,0.9841
767.00,0.9848
766.00,0.9855
765.00,0.9866
764.00,0.9885
763.00,0.9909
762.00,0.9934
761.00,0.9956
760.00,0.9974
759.00,0.9986
758.00,0.9992
757.00,0.9996
756.00,1.0002
755.00,1.0012
754.00,1.0019
753.00,1.0019
752.00,1.0012
751.00,1.0005
750.00,0.9999
749.00,0.9992
748.00,0.9982
747.00,0.9970
746.00,0.9958
745.00,0.9948
744.00,0.9944
743.00,0.9949
742.00,0.9962
741.00,0.9977
740.00,0.9990
739.00,1.0002
738.00,1.0015
737.00,1.0029
736.00,1.0043
735.00,1.0059
734.00,1.0077
733.00,1.0097
732.00,1.0121
731.00,1.0153
730.00,1.0199
729.00,1.0258
728.00,1.0326
727.00,1.0403
726.00,1.0490
725.00,1.0585
724.00,1.0680
723.00,1.0759
722.00,1.0802
721.00,1.0784
720.00,1.0697
719.00,1.0561
718.00,1.0416
717.00,1.0288
716.00,1.0185
715.00,1.0099
714.00,1.0024
713.00,0.9958
712.00,0.9902
711.00,0.9854
710.00,0.9818
709.00,0.9794
708.00,0.9777
707.00,0.9757
706.00,0.9728
705.00,0.9693
704.00,0.9659
703.00,0.9631
702.00,0.9608
701.00,0.9589
700.00,0.9570
699.00,0.9550
698.00,0.9531
697.00,0.9515
696.00,0.9506
695.00,0.9503
694.00,0.9501
693.00,0.9501
692.00,0.9503
691.00,0.9508
690.00,0.9514
689.00,0.9510
688.00,0.9494
687.00,0.9465
686.00,0.9428
685.00,0.9388
684.00,0.9354
683.00,0.9333
682.00,0.9321
681.00,0.9312
680.00,0.9301
679.00,0.9288
678.00,0.9281
677.00,0.9283
676.00,0.9294
675.00,0.9310
674.00,0.9320
673.00,0.9323
672.00,0.9320
671.00,0.9312
670.00,0.9301
669.00,0.9291
668.00,0.9297
667.00,0.9321
666.00,0.9352
665.00,0.9376
664.00,0.9388
663.00,0.9391
662.00,0.9394
661.00,0.9401
660.00,0.9411
659.00,0.9419
658.00,0.9425
657.00,0.9432
656.00,0.9440
655.00,0.9447
654.00,0.9450
653.00,0.9446
652.00,0.9440
651.00,0.9435
650.00,0.9433
649.00,0.9434
648.00,0.9440
647.00,0.9449
646.00,0.9459
645.00,0.9471
644.00,0.9484
643.00,0.9497
642.00,0.9505
641.00,0.9508
640.00,0.9515
639.00,0.9533
638.00,0.9560
637.00,0.9589
636.00,0.9610
635.00,0.9618
634.00,0.9620
633.00,0.9621
632.00,0.9625
631.00,0.9629
630.00,0.9630
629.00,0.9629
628.00,0.9632
627.00,0.9638
626.00,0.9644
625.00,0.9650
624.00,0.9659
623.00,0.9677
622.00,0.9702
621.00,0.9726
620.00,0.9745
619.00,0.9756
618.00,0.9761
617.00,0.9768
616.00,0.9783
615.00,0.9800
614.00,0.9802
613.00,0.9788
612.00,0.9772
611.00,0.9772
610.00,0.9781
609.00,0.9783
608.00,0.9773
607.00,0.9757
606.00,0.9742
605.00,0.9723
604.00,0.9702
603.00,0.9688
602.00,0.9688
601.00,0.9695
600.00,0.9701
599.00,0.9703
598.00,0.9703
597.00,0.9700
596.00,0.9701
595.00,0.9715
594.00,0.9744
593.00,0.9770
592.00,0.9774
591.00,0.9759
590.00,0.9744
589.00,0.9746
588.00,0.9768
587.00,0.9799
586.00,0.9827
585.00,0.9842
584.00,0.9847
583.00,0.9853
582.00,0.9871
581.00,0.9900
580.00,0.9935
579.00,0.9974
578.00,1.0015
577.00,1.0053
576.00,1.0080
575.00,1.0096
574.00,1.0111
573.00,1.0123
572.00,1.0124
571.00,1.0113
570.00,1.0098
569.00,1.0091
568.00,1.0096
567.00,1.0107
566.00,1.0115
565.00,1.0110
564.00,1.0086
563.00,1.0047
562.00,1.0013
561.00,1.0003
560.00,1.0020
559.00,1.0050
558.00,1.0074
557.00,1.0081
556.00,1.0074
555.00,1.0065
554.00,1.0069
553.00,1.0084
552.00,1.0100
551.00,1.0111
550.00,1.0119
