Created as New Dataset,Sample 001 By Laboratory Date Friday, November 21 2025
cm-1,A
1240.00,1.1584
1239.00,1.1568
1238.00,1.1557
1237.00,1.1553
1236.00,1.1551
1235.00,1.1548
1234.00,1.1540
1233.00,1.1530
1232.00,1.1523
1231.00,1.1518
1230.00,1.1513
1229.00,1.1503
1228.00,1.1488
1227.00,1.1470
1226.00,1.1452
1225.00,1.1437
1224.00,1.1427
1223.00,1.1423
1222.00,1.1421
1221.00,1.1415
1220.00,1.1407
1219.00,1.1403
1218.00,1.1408
1217.00,1.1419
1216.00,1.1434
1215.00,1.1448
1214.00,1.1459
1213.00,1.1467
1212.00,1.1474
1211.00,1.1482
1210.00,1.1491
1209.00,1.1505
1208.00,1.1527
1207.00,1.1558
1206.00,1.1593
1205.00,1.1627
1204.00,1.1657
1203.00,1.1689
1202.00,1.1723
1201.00,1.1756
1200.00,1.1782
1199.00,1.1797
1198.00,1.1802
1197.00,1.1797
1196.00,1.1787
1195.00,1.1776
1194.00,1.1769
1193.00,1.1765
1192.00,1.1760
1191.00,1.1746
1190.00,1.1721
1189.00,1.1689
1188.00,1.1653
1187.00,1.1618
1186.00,1.1583
1185.00,1.1551
1184.00,1.1525
1183.00,1.1508
1182.00,1.1501
1181.00,1.1507
1180.00,1.1523
1179.00,1.1548
1178.00,1.1576
1177.00,1.1601
1176.00,1.1619
1175.00,1.1634
1174.00,1.1649
1173.00,1.1668
1172.00,1.1689
1171.00,1.1710
1170.00,1.1725
1169.00,1.1730
1168.00,1.1726
1167.00,1.1718
1166.00,1.1710
1165.00,1.1704
1164.00,1.1700
1163.00,1.1693
1162.00,1.1679
1161.00,1.1657
1160.00,1.1630
1159.00,1.1603
1158.00,1.1579
1157.00,1.1558
1156.00,1.1539
1155.00,1.1520
1154.00,1.1497
1153.00,1.1470
1152.00,1.1439
1151.00,1.1410
1150.00,1.1387
1149.00,1.1372
1148.00,1.1360
1147.00,1.1351
1146.00,1.1341
1145.00,1.1330
1144.00,1.1319
1143.00,1.1305
1142.00,1.1290
1141.00,1.1277
1140.00,1.1270
1139.00,1.1270
1138.00,1.1277
1137.00,1.1289
1136.00,1.1303
1135.00,1.1315
1134.00,1.1319
1133.00,1.1312
1132.00,1.1295
1131.00,1.1269
1130.00,1.1240
1129.00,1.1210
1128.00,1.1184
1127.00,1.1167
1126.00,1.1157
1125.00,1.1154
1124.00,1.1153
1123.00,1.1149
1122.00,1.1141
1121.00,1.1129
1120.00,1.1122
1119.00,1.1125
1118.00,1.1137
1117.00,1.1156
1116.00,1.1177
1115.00,1.1196
1114.00,1.1209
1113.00,1.1210
1112.00,1.1200
1111.00,1.1183
1110.00,1.1161
1109.00,1.1137
1108.00,1.1114
1107.00,1.1099
1106.00,1.1092
1105.00,1.1091
1104.00,1.1094
1103.00,1.1102
1102.00,1.1114
1101.00,1.1126
1100.00,1.1133
1099.00,1.1132
1098.00,1.1125
1097.00,1.1116
1096.00,1.1110
1095.00,1.1106
1094.00,1.1098
1093.00,1.1085
1092.00,1.1069
1091.00,1.1057
1090.00,1.1050
1089.00,1.1045
1088.00,1.1040
1087.00,1.1037
1086.00,1.1038
1085.00,1.1043
1084.00,1.1052
1083.00,1.1063
1082.00,1.1076
1081.00,1.1088
1080.00,1.1101
1079.00,1.1117
1078.00,1.1133
1077.00,1.1141
1076.00,1.1139
1075.00,1.1129
1074.00,1.1111
1073.00,1.1088
1072.00,1.1062
1071.00,1.1037
1070.00,1.1014
1069.00,1.0989
1068.00,1.0964
1067.00,1.0943
1066.00,1.0926
1065.00,1.0909
1064.00,1.0896
1063.00,1.0891
1062.00,1.0894
1061.00,1.0898
1060.00,1.0895
1059.00,1.0882
1058.00,1.0865
1057.00,1.0848
1056.00,1.0834
1055.00,1.0825
1054.00,1.0822
1053.00,1.0824
1052.00,1.0826
1051.00,1.0828
1050.00,1.0830
1049.00,1.0832
1048.00,1.0834
1047.00,1.0837
1046.00,1.0837
1045.00,1.0836
1044.00,1.0834
1043.00,1.0833
1042.00,1.0835
1041.00,1.0836
1040.00,1.0836
1039.00,1.0833
1038.00,1.0827
1037.00,1.0821
1036.00,1.0820
1035.00,1.0827
1034.00,1.0840
1033.00,1.0858
1032.00,1.0880
1031.00,1.0905
1030.00,1.0932
1029.00,1.0958
1028.00,1.0977
1027.00,1.0982
1026.00,1.0968
1025.00,1.0940
1024.00,1.0910
1023.00,1.0886
1022.00,1.0868
1021.00,1.0853
1020.00,1.0839
1019.00,1.0828
1018.00,1.0819
1017.00,1.0806
1016.00,1.0786
1015.00,1.0767
1014.00,1.0757
1013.00,1.0763
1012.00,1.0781
1011.00,1.0806
1010.00,1.0828
1009.00,1.0834
1008.00,1.0820
1007.00,1.0792
1006.00,1.0762
1005.00,1.0737
1004.00,1.0718
1003.00,1.0708
1002.00,1.0704
1001.00,1.0707
1000.00,1.0712
999.00,1.0716
998.00,1.0717
997.00,1.0716
996.00,1.0717
995.00,1.0723
994.00,1.0731
993.00,1.0737
992.00,1.0738
991.00,1.0736
990.00,1.0734
989.00,1.0735
988.00,1.0742
987.00,1.0757
986.00,1.0779
985.00,1.0802
984.00,1.0827
983.00,1.0856
982.00,1.0892
981.00,1.0934
980.00,1.0977
979.00,1.1021
978.00,1.1063
977.00,1.1104
976.00,1.1143
975.00,1.1184
974.00,1.1227
973.00,1.1269
972.00,1.1305
971.00,1.1331
970.00,1.1347
969.00,1.1358
968.00,1.1370
967.00,1.1383
966.00,1.1389
965.00,1.1381
964.00,1.1359
963.00,1.1333
962.00,1.1309
961.00,1.1286
960.00,1.1257
959.00,1.1221
958.00,1.1179
957.00,1.1133
956.00,1.1082
955.00,1.1025
954.00,1.0964
953.00,1.0900
952.00,1.0837
951.00,1.0778
950.00,1.0725
949.00,1.0677
948.00,1.0635
947.00,1.0603
946.00,1.0582
945.00,1.0572
944.00,1.0571
943.00,1.0576
942.00,1.0586
941.00,1.0596
940.00,1.0602
939.00,1.0603
938.00,1.0603
937.00,1.0604
936.00,1.0604
935.00,1.0604
934.00,1.0602
933.00,1.0600
932.00,1.0598
931.00,1.0594
930.00,1.0589
929.00,1.0582
928.00,1.0577
927.00,1.0578
926.00,1.0587
925.00,1.0602
924.00,1.0619
923.00,1.0637
922.00,1.0656
921.00,1.0671
920.00,1.0679
919.00,1.0673
918.00,1.0655
917.00,1.0628
916.00,1.0601
915.00,1.0580
914.00,1.0565
913.00,1.0553
912.00,1.0540
911.00,1.0528
910.00,1.0518
909.00,1.0506
908.00,1.0492
907.00,1.0477
906.00,1.0465
905.00,1.0462
904.00,1.0466
903.00,1.0473
902.00,1.0477
901.00,1.0474
900.00,1.0466
899.00,1.0457
898.00,1.0450
897.00,1.0447
896.00,1.0446
895.00,1.0449
894.00,1.0456
893.00,1.0463
892.00,1.0470
891.00,1.0474
890.00,1.0477
889.00,1.0476
888.00,1.0468
887.00,1.0455
886.00,1.0437
885.00,1.0417
884.00,1.0396
883.00,1.0381
882.00,1.0377
881.00,1.0383
880.00,1.0394
879.00,1.0402
878.00,1.0404
877.00,1.0406
876.00,1.0413
875.00,1.0421
874.00,1.0426
873.00,1.0426
872.00,1.0426
871.00,1.0429
870.00,1.0436
869.00,1.0439
868.00,1.0438
867.00,1.0436
866.00,1.0437
865.00,1.0440
864.00,1.0448
863.00,1.0459
862.00,1.0471
861.00,1.0476
860.00,1.0467
859.00,1.0441
858.00,1.0406
857.00,1.0374
856.00,1.0350
855.00,1.0331
854.00,1.0313
853.00,1.0297
852.00,1.0289
851.00,1.0289
850.00,1.0293
849.00,1.0297
848.00,1.0303
847.00,1.0315
846.00,1.0328
845.00,1.0335
844.00,1.0331
843.00,1.0324
842.00,1.0325
841.00,1.0341
840.00,1.0376
839.00,1.0425
838.00,1.0479
837.00,1.0527
836.00,1.0557
835.00,1.0558
834.00,1.0530
833.00,1.0480
832.00,1.0425
831.00,1.0379
830.00,1.0347
829.00,1.0326
828.00,1.0314
827.00,1.0311
826.00,1.0317
825.00,1.0326
824.00,1.0333
823.00,1.0341
822.00,1.0352
821.00,1.0368
820.00,1.0383
819.00,1.0393
818.00,1.0395
817.00,1.0389
816.00,1.0376
815.00,1.0362
814.00,1.0349
813.00,1.0339
812.00,1.0330
811.00,1.0321
810.00,1.0308
809.00,1.0293
808.00,1.0281
807.00,1.0270
806.00,1.0256
805.00,1.0236
804.00,1.0216
803.00,1.0204
802.00,1.0197
801.00,1.0194
800.00,1.0194
799.00,1.0196
798.00,1.0200
797.00,1.0198
796.00,1.0192
795.00,1.0188
794.00,1.0190
793.00,1.0197
792.00,1.0209
791.00,1.0227
790.00,1.0249
789.00,1.0268
788.00,1.0280
787.00,1.0286
786.00,1.0291
785.00,1.0299
784.00,1.0312
783.00,1.0334
782.00,1.0360
781.00,1.0388
780.00,1.0413
779.00,1.0428
778.00,1.0431
777.00,1.0425
776.00,1.0418
775.00,1.0414
774.00,1.0416
773.00,1.0420
772.00,1.0427
771.00,1.0439
770.00,1.0449
769.00,1.0452
768.00,1.0448
767.00,1.0447
766.00,1.0452
765.00,1.0461
764.00,1.0472
763.00,1.0489
762.00,1.0510
761.00,1.0528
760.00,1.0537
759.00,1.0540
758.00,1.0543
757.00,1.0549
756.00,1.0558
755.00,1.0568
754.00,1.0576
753.00,1.0572
752.00,1.0558
751.00,1.0541
750.00,1.0529
749.00,1.0521
748.00,1.0515
747.00,1.0513
746.00,1.0520
745.00,1.0532
744.00,1.0540
743.00,1.0540
742.00,1.0534
741.00,1.0527
740.00,1.0525
739.00,1.0533
738.00,1.0551
737.00,1.0573
736.00,1.0592
735.00,1.0605
734.00,1.0616
733.00,1.0628
732.00,1.0645
731.00,1.0673
730.00,1.0716
729.00,1.0772
728.00,1.0835
727.00,1.0902
726.00,1.0975
725.00,1.1058
724.00,1.1147
723.00,1.1232
722.00,1.1293
721.00,1.1302
720.00,1.1243
719.00,1.1128
718.00,1.0991
717.00,1.0858
716.00,1.0741
715.00,1.0643
714.00,1.0563
713.00,1.0499
712.00,1.0448
711.00,1.0404
710.00,1.0363
709.00,1.0321
708.00,1.0277
707.00,1.0239
706.00,1.0213
705.00,1.0200
704.00,1.0192
703.00,1.0186
702.00,1.0179
701.00,1.0171
700.00,1.0158
699.00,1.0139
698.00,1.0110
697.00,1.0077
696.00,1.0047
695.00,1.0030
694.00,1.0034
693.00,1.0055
692.00,1.0082
691.00,1.0102
690.00,1.0110
689.00,1.0106
688.00,1.0093
687.00,1.0067
686.00,1.0030
685.00,0.9987
684.00,0.9949
683.00,0.9922
682.00,0.9909
681.00,0.9907
680.00,0.9907
679.00,0.9905
678.00,0.9896
677.00,0.9882
676.00,0.9869
675.00,0.9862
674.00,0.9861
673.00,0.9864
672.00,0.9875
671.00,0.9896
670.00,0.9926
669.00,0.9959
668.00,0.9989
667.00,1.0009
666.00,0.9999
665.00,0.9962
664.00,0.9922
663.00,0.9903
662.00,0.9910
661.00,0.9931
660.00,0.9952
659.00,0.9966
658.00,0.9976
657.00,0.9982
656.00,0.9984
655.00,0.9980
654.00,0.9976
653.00,0.9974
652.00,0.9980
651.00,0.9995
650.00,1.0018
649.00,1.0043
648.00,1.0062
647.00,1.0071
646.00,1.0069
645.00,1.0061
644.00,1.0058
643.00,1.0062
642.00,1.0073
641.00,1.0089
640.00,1.0113
639.00,1.0148
638.00,1.0189
637.00,1.0223
636.00,1.0238
635.00,1.0234
634.00,1.0220
633.00,1.0206
632.00,1.0198
631.00,1.0202
630.00,1.0216
629.00,1.0233
628.00,1.0244
627.00,1.0253
626.00,1.0265
625.00,1.0283
624.00,1.0302
623.00,1.0317
622.00,1.0331
621.00,1.0346
620.00,1.0362
619.00,1.0375
618.00,1.0382
617.00,1.0384
616.00,1.0379
615.00,1.0371
614.00,1.0360
613.00,1.0348
612.00,1.0335
611.00,1.0325
610.00,1.0319
609.00,1.0307
608.00,1.0279
607.00,1.0239
606.00,1.0202
605.00,1.0181
604.00,1.0171
603.00,1.0162
602.00,1.0155
601.00,1.0158
600.00,1.0174
599.00,1.0193
598.00,1.0205
597.00,1.0210
596.00,1.0216
595.00,1.0227
594.00,1.0240
593.00,1.0249
592.00,1.0254
591.00,1.0262
590.00,1.0283
589.00,1.0321
588.00,1.0366
587.00,1.0407
586.00,1.0438
585.00,1.0466
584.00,1.0494
583.00,1.0519
582.00,1.0539
581.00,1.0555
580.00,1.0573
579.00,1.0593
578.00,1.0614
577.00,1.0631
576.00,1.0640
575.00,1.0642
574.00,1.0643
573.00,1.0653
572.00,1.0674
571.00,1.0693
570.00,1.0696
569.00,1.0687
568.00,1.0682
567.00,1.0689
566.00,1.0698
565.00,1.0694
564.00,1.0685
563.00,1.0690
562.00,1.0712
561.00,1.0728
560.00,1.0720
559.00,1.0691
558.00,1.0664
557.00,1.0652
556.00,1.0650
555.00,1.0650
554.00,1.0654
553.00,1.0667
552.00,1.0681
551.00,1.0685
550.00,1.0677
