Created as New Dataset,Sample 005 By Laboratory Date Friday, November 21 2025
cm-1,A
1214.00,1.1159
1213.00,1.1166
1212.00,1.1168
1211.00,1.1166
1210.00,1.1161
1209.00,1.1158
1208.00,1.1160
1207.00,1.1171
1206.00,1.1192
1205.00,1.1219
1204.00,1.1250
1203.00,1.1284
1202.00,1.1318
1201.00,1.1347
1200.00,1.1369
1199.00,1.1382
1198.00,1.1385
1197.00,1.1379
1196.00,1.1365
1195.00,1.1347
1194.00,1.1332
1193.00,1.1320
1192.00,1.1308
1191.00,1.1290
1190.00,1.1261
1189.00,1.1222
1188.00,1.1177
1187.00,1.1131
1186.00,1.1090
1185.00,1.1057
1184.00,1.1035
1183.00,1.1023
1182.00,1.1023
1181.00,1.1034
1180.00,1.1055
1179.00,1.1079
1178.00,1.1102
1177.00,1.1121
1176.00,1.1138
1175.00,1.1159
1174.00,1.1185
1173.00,1.1216
1172.00,1.1249
1171.00,1.1277
1170.00,1.1294
1169.00,1.1297
1168.00,1.1287
1167.00,1.1270
1166.00,1.1253
1165.00,1.1239
1164.00,1.1228
1163.00,1.1211
1162.00,1.1184
1161.00,1.1148
1160.00,1.1112
1159.00,1.1081
1158.00,1.1055
1157.00,1.1029
1156.00,1.1001
1155.00,1.0972
1154.00,1.0946
1153.00,1.0921
1152.00,1.0898
1151.00,1.0876
1150.00,1.0858
1149.00,1.0842
1148.00,1.0828
1147.00,1.0814
1146.00,1.0799
1145.00,1.0785
1144.00,1.0776
1143.00,1.0776
1142.00,1.0780
1141.00,1.0785
1140.00,1.0789
1139.00,1.0796
1138.00,1.0807
1137.00,1.0821
1136.00,1.0838
1135.00,1.0855
1134.00,1.0867
1133.00,1.0866
1132.00,1.0848
1131.00,1.0816
1130.00,1.0776
1129.00,1.0735
1128.00,1.0699
1127.00,1.0672
1126.00,1.0657
1125.00,1.0650
1124.00,1.0652
1123.00,1.0658
1122.00,1.0664
1121.00,1.0667
1120.00,1.0667
1119.00,1.0669
1118.00,1.0676
1117.00,1.0691
1116.00,1.0711
1115.00,1.0734
1114.00,1.0753
1113.00,1.0760
1112.00,1.0752
1111.00,1.0729
1110.00,1.0697
1109.00,1.0664
1108.00,1.0640
1107.00,1.0630
1106.00,1.0633
1105.00,1.0644
1104.00,1.0658
1103.00,1.0673
1102.00,1.0689
1101.00,1.0706
1100.00,1.0726
1099.00,1.0746
1098.00,1.0763
1097.00,1.0772
1096.00,1.0774
1095.00,1.0771
1094.00,1.0766
1093.00,1.0759
1092.00,1.0752
1091.00,1.0748
1090.00,1.0743
1089.00,1.0734
1088.00,1.0719
1087.00,1.0706
1086.00,1.0701
1085.00,1.0701
1084.00,1.0702
1083.00,1.0704
1082.00,1.0708
1081.00,1.0717
1080.00,1.0731
1079.00,1.0747
1078.00,1.0758
1077.00,1.0757
1076.00,1.0746
1075.00,1.0729
1074.00,1.0710
1073.00,1.0689
1072.00,1.0663
1071.00,1.0634
1070.00,1.0603
1069.00,1.0571
1068.00,1.0539
1067.00,1.0510
1066.00,1.0486
1065.00,1.0466
1064.00,1.0451
1063.00,1.0439
1062.00,1.0431
1061.00,1.0423
1060.00,1.0415
1059.00,1.0404
1058.00,1.0391
1057.00,1.0379
1056.00,1.0370
1055.00,1.0364
1054.00,1.0360
1053.00,1.0354
1052.00,1.0350
1051.00,1.0352
1050.00,1.0355
1049.00,1.0356
1048.00,1.0355
1047.00,1.0355
1046.00,1.0358
1045.00,1.0361
1044.00,1.0361
1043.00,1.0360
1042.00,1.0360
1041.00,1.0359
1040.00,1.0356
1039.00,1.0346
1038.00,1.0332
1037.00,1.0317
1036.00,1.0306
1035.00,1.0307
1034.00,1.0320
1033.00,1.0340
1032.00,1.0364
1031.00,1.0391
1030.00,1.0419
1029.00,1.0445
1028.00,1.0468
1027.00,1.0482
1026.00,1.0482
1025.00,1.0464
1024.00,1.0431
1023.00,1.0392
1022.00,1.0359
1021.00,1.0334
1020.00,1.0319
1019.00,1.0313
1018.00,1.0313
1017.00,1.0313
1016.00,1.0305
1015.00,1.0289
1014.00,1.0270
1013.00,1.0258
1012.00,1.0261
1011.00,1.0277
1010.00,1.0296
1009.00,1.0301
1008.00,1.0285
1007.00,1.0252
1006.00,1.0216
1005.00,1.0191
1004.00,1.0180
1003.00,1.0182
1002.00,1.0192
1001.00,1.0208
1000.00,1.0222
999.00,1.0230
998.00,1.0232
997.00,1.0229
996.00,1.0225
995.00,1.0224
994.00,1.0225
993.00,1.0228
992.00,1.0231
991.00,1.0235
990.00,1.0239
989.00,1.0248
988.00,1.0262
987.00,1.0283
986.00,1.0312
985.00,1.0348
984.00,1.0387
983.00,1.0426
982.00,1.0462
981.00,1.0496
980.00,1.0535
979.00,1.0581
978.00,1.0631
977.00,1.0680
976.00,1.0726
975.00,1.0771
974.00,1.0817
973.00,1.0863
972.00,1.0909
971.00,1.0951
970.00,1.0988
969.00,1.1015
968.00,1.1030
967.00,1.1032
966.00,1.1024
965.00,1.1007
964.00,1.0985
963.00,1.0959
962.00,1.0928
961.00,1.0896
960.00,1.0864
959.00,1.0828
958.00,1.0781
957.00,1.0725
956.00,1.0664
955.00,1.0605
954.00,1.0546
953.00,1.0483
952.00,1.0415
951.00,1.0350
950.00,1.0294
949.00,1.0247
948.00,1.0208
947.00,1.0177
946.00,1.0155
945.00,1.0141
944.00,1.0136
943.00,1.0137
942.00,1.0145
941.00,1.0155
940.00,1.0163
939.00,1.0167
938.00,1.0165
937.00,1.0160
936.00,1.0158
935.00,1.0163
934.00,1.0172
933.00,1.0181
932.00,1.0183
931.00,1.0181
930.00,1.0178
929.00,1.0175
928.00,1.0177
927.00,1.0186
926.00,1.0206
925.00,1.0236
924.00,1.0271
923.00,1.0305
922.00,1.0334
921.00,1.0355
920.00,1.0369
919.00,1.0375
918.00,1.0370
917.00,1.0353
916.00,1.0328
915.00,1.0300
914.00,1.0272
913.00,1.0246
912.00,1.0229
911.00,1.0221
910.00,1.0216
909.00,1.0207
908.00,1.0193
907.00,1.0182
906.00,1.0175
905.00,1.0169
904.00,1.0159
903.00,1.0143
902.00,1.0127
901.00,1.0115
900.00,1.0112
899.00,1.0116
898.00,1.0122
897.00,1.0126
896.00,1.0128
895.00,1.0133
894.00,1.0139
893.00,1.0143
892.00,1.0145
891.00,1.0144
890.00,1.0141
889.00,1.0137
888.00,1.0134
887.00,1.0130
886.00,1.0122
885.00,1.0108
884.00,1.0090
883.00,1.0074
882.00,1.0063
881.00,1.0054
880.00,1.0047
879.00,1.0046
878.00,1.0052
877.00,1.0059
876.00,1.0064
875.00,1.0067
874.00,1.0070
873.00,1.0074
872.00,1.0073
871.00,1.0066
870.00,1.0056
869.00,1.0048
868.00,1.0047
867.00,1.0053
866.00,1.0065
865.00,1.0080
864.00,1.0095
863.00,1.0106
862.00,1.0112
861.00,1.0109
860.00,1.0094
859.00,1.0069
858.00,1.0034
857.00,0.9996
856.00,0.9960
855.00,0.9932
854.00,0.9916
853.00,0.9913
852.00,0.9922
851.00,0.9938
850.00,0.9952
849.00,0.9958
848.00,0.9959
847.00,0.9961
846.00,0.9964
845.00,0.9967
844.00,0.9972
843.00,0.9986
842.00,1.0011
841.00,1.0047
840.00,1.0095
839.00,1.0158
838.00,1.0232
837.00,1.0296
836.00,1.0329
835.00,1.0321
834.00,1.0284
833.00,1.0233
832.00,1.0181
831.00,1.0136
830.00,1.0102
829.00,1.0075
828.00,1.0056
827.00,1.0044
826.00,1.0043
825.00,1.0053
824.00,1.0074
823.00,1.0098
822.00,1.0117
821.00,1.0125
820.00,1.0124
819.00,1.0125
818.00,1.0130
817.00,1.0132
816.00,1.0125
815.00,1.0113
814.00,1.0102
813.00,1.0091
812.00,1.0075
811.00,1.0052
810.00,1.0029
809.00,1.0010
808.00,0.9995
807.00,0.9982
806.00,0.9969
805.00,0.9956
804.00,0.9940
803.00,0.9924
802.00,0.9909
801.00,0.9897
800.00,0.9883
799.00,0.9868
798.00,0.9857
797.00,0.9853
796.00,0.9857
795.00,0.9865
794.00,0.9872
793.00,0.9878
792.00,0.9886
791.00,0.9903
790.00,0.9931
789.00,0.9964
788.00,0.9992
787.00,1.0010
786.00,1.0023
785.00,1.0036
784.00,1.0053
783.00,1.0075
782.00,1.0103
781.00,1.0133
780.00,1.0156
779.00,1.0168
778.00,1.0174
777.00,1.0178
776.00,1.0183
775.00,1.0187
774.00,1.0189
773.00,1.0191
772.00,1.0195
771.00,1.0202
770.00,1.0209
769.00,1.0215
768.00,1.0220
767.00,1.0228
766.00,1.0241
765.00,1.0259
764.00,1.0278
763.00,1.0296
762.00,1.0306
761.00,1.0311
760.00,1.0316
759.00,1.0328
758.00,1.0349
757.00,1.0373
756.00,1.0393
755.00,1.0406
754.00,1.0416
753.00,1.0423
752.00,1.0427
751.00,1.0426
750.00,1.0418
749.00,1.0404
748.00,1.0388
747.00,1.0374
746.00,1.0369
745.00,1.0372
744.00,1.0381
743.00,1.0393
742.00,1.0407
741.00,1.0419
740.00,1.0428
739.00,1.0435
738.00,1.0441
737.00,1.0448
736.00,1.0456
735.00,1.0470
734.00,1.0494
733.00,1.0525
732.00,1.0560
731.00,1.0597
730.00,1.0640
729.00,1.0698
728.00,1.0774
727.00,1.0871
726.00,1.0983
725.00,1.1097
724.00,1.1196
723.00,1.1269
722.00,1.1304
721.00,1.1287
720.00,1.1207
719.00,1.1072
718.00,1.0910
717.00,1.0752
716.00,1.0613
715.00,1.0496
714.00,1.0396
713.00,1.0310
712.00,1.0238
711.00,1.0180
710.00,1.0134
709.00,1.0096
708.00,1.0059
707.00,1.0023
706.00,0.9990
705.00,0.9964
704.00,0.9940
703.00,0.9916
702.00,0.9894
701.00,0.9881
700.00,0.9879
699.00,0.9879
698.00,0.9872
697.00,0.9856
696.00,0.9836
695.00,0.9820
694.00,0.9813
693.00,0.9814
692.00,0.9820
691.00,0.9832
690.00,0.9847
689.00,0.9858
688.00,0.9853
687.00,0.9825
686.00,0.9777
685.00,0.9719
684.00,0.9666
683.00,0.9626
682.00,0.9601
681.00,0.9587
680.00,0.9582
679.00,0.9579
678.00,0.9576
677.00,0.9576
676.00,0.9581
675.00,0.9592
674.00,0.9599
673.00,0.9596
672.00,0.9586
671.00,0.9581
670.00,0.9591
669.00,0.9614
668.00,0.9643
667.00,0.9656
666.00,0.9639
665.00,0.9616
664.00,0.9604
663.00,0.9598
662.00,0.9592
661.00,0.9589
660.00,0.9598
659.00,0.9614
658.00,0.9628
657.00,0.9634
656.00,0.9634
655.00,0.9636
654.00,0.9642
653.00,0.9651
652.00,0.9659
651.00,0.9664
650.00,0.9666
649.00,0.9671
648.00,0.9682
647.00,0.9695
646.00,0.9703
645.00,0.9699
644.00,0.9695
643.00,0.9703
642.00,0.9730
641.00,0.9767
640.00,0.9799
639.00,0.9821
638.00,0.9832
637.00,0.9834
636.00,0.9828
635.00,0.9818
634.00,0.9818
633.00,0.9834
632.00,0.9862
631.00,0.9887
630.00,0.9896
629.00,0.9893
628.00,0.9887
627.00,0.9889
626.00,0.9900
625.00,0.9917
624.00,0.9934
623.00,0.9950
622.00,0.9968
621.00,0.9996
620.00,1.0038
619.00,1.0082
618.00,1.0106
617.00,1.0100
616.00,1.0076
615.00,1.0053
614.00,1.0039
613.00,1.0031
612.00,1.0024
611.00,1.0020
610.00,1.0012
609.00,0.9994
608.00,0.9970
607.00,0.9955
606.00,0.9960
605.00,0.9976
604.00,0.9981
603.00,0.9965
602.00,0.9937
601.00,0.9915
600.00,0.9907
599.00,0.9912
598.00,0.9928
597.00,0.9952
596.00,0.9983
595.00,1.0015
594.00,1.0036
593.00,1.0042
592.00,1.0041
591.00,1.0045
590.00,1.0058
589.00,1.0076
588.00,1.0093
587.00,1.0110
586.00,1.0129
585.00,1.0149
584.00,1.0167
583.00,1.0182
582.00,1.0199
581.00,1.0225
580.00,1.0256
579.00,1.0282
578.00,1.0300
577.00,1.0322
576.00,1.0357
575.00,1.0397
574.00,1.0425
573.00,1.0428
572.00,1.0410
571.00,1.0385
570.00,1.0367
569.00,1.0369
568.00,1.0390
567.00,1.0413
566.00,1.0420
565.00,1.0410
564.00,1.0401
563.00,1.0407
562.00,1.0427
561.00,1.0449
560.00,1.0465
559.00,1.0468
558.00,1.0459
557.00,1.0444
556.00,1.0438
555.00,1.0448
554.00,1.0466
553.00,1.0479
552.00,1.0483
551.00,1.0486
550.00,1.0492
